# {"t_start": 1665244641.5915017, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
106.82999190752535,100,9.126514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.07679336411973,53.753198543405624
57.71746559615775,100,11.571975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125330048849552,29.592135547308196
103.01097082748028,100,13.892663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.73629600368374,51.27467482379654
31.182781141697927,100,16.161181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.764831873425422,15.417949268272505
-0.11783995553014126,100,18.66581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448231491978452,-0.5660714475085933
-125.17090955815834,100,21.277089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.17725551186301,-64.99365404629533
-15.147139409024899,100,23.950102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.903256541892868,-7.2438828671320294
-38.43179100614721,100,26.592615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.370277685281362,-18.061513320865842
-82.5022251724398,100,29.245475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.21327118546627,-38.288953986973524
55.63596509609353,100,31.90077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.133929766601863,28.502035329491665
-79.8026087129096,100,217.848625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.85235561526588,-37.950253097643724
-0.4614603346774242,100,220.243517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.361236798975638,-4.822697133653063
96.84725069012617,100,222.709925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2117962108022,52.63545447932398
74.14470666137187,100,225.163082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.62787139058608,39.51683527078579
-60.45681140980916,100,227.582464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.421899193206226,-32.03491221660294
49.3653628571802,100,230.022513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.196292903792607,25.1690699533876
17.32006194538429,100,232.454175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.488093685472103,4.831968259912186
-34.26670370673045,100,234.886471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.957063524870064,-20.30964018186039
17.98808269841554,100,237.461912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.080550183995035,11.907532514420502
105.81016250287223,100,239.86011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.63566749405557,52.17449500881667
-52.14930159831634,100,361.301995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.970114645408756,-25.179186952907582
115.98182236640965,100,363.929722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.660703781129094,57.32111858528055
-97.61482068817583,100,366.44683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.76129424584309,-43.85352644233273
-84.96870300253141,100,368.962086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.27860506145739,-43.69009794107403
-0.9795518944226651,100,371.447686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4555158926816065,-4.435067787104272
-24.259621284747475,100,374.001132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.865842009304387,-17.393779275443087
-37.65121148809612,100,376.494452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.500277848698385,-19.15093363939774
21.569178390509652,100,378.940788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.434228663192137,12.134949727317515
-34.54636306783974,100,381.447729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.989734538969785,-17.556628528869958
-79.64836704524308,100,383.963496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.33771932193069,-39.310647723312385
-2.2042765949028613,100,507.498722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169199210748701,-5.373475805651562
-19.584822904039584,100,510.111809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.09519674824783,-9.489626155791754
-65.45009404634459,100,512.660324,0.0,0.0,0.0,-10.0,0.0,-10.0,0.0,-21.60318863399909,-23.846905412345507
67.15605313631063,100,515.178726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.59536272677443,35.56069040953621
-21.932830903604465,100,517.67748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.17825166263528,-13.754579240969186
24.435445913816224,100,520.197512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.676143929232662,9.75930198458356
-30.98186881314725,100,522.74211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.565768380148508,-15.416100432998743
-54.377177531653565,100,525.226706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.62617844819382,-29.750999083459746
-124.60184093859513,100,527.632771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.58730098716435,-60.01453995143078
-20.836969587096704,100,530.010519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.818271538108617,-11.018698048988087
96.8941485851733,100,653.548062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68789629371995,51.20625229145334
-137.70904423361833,100,655.955031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.04252254071986,-65.66652169289846
