# {"t_start": 1665243745.5272803, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
-86.11887955325732,100,8.565675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.371912344985176,-44.74696720827214
-93.22212251600018,100,11.720523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.520299764420095,-44.701822751580096
6.266727515426426,100,14.848339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534965913516216,5.313230924074805
-58.448331311157816,100,17.858476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.6736190883882,-31.77471222276961
-91.26639482537165,100,20.769871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.85868241795247,-46.407712407419176
-23.629922286354823,100,23.856288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.446081129715036,-8.183841156639787
84.31700354111405,100,26.923183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.156650769623994,37.160352771490054
22.878902383345793,100,29.910258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33416330701592,8.544739076329872
-28.997811769885693,100,32.946577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.066454712139548,-14.931357057746144
176.97883199003067,100,36.035009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.88583714717203,85.09299484285864
-4.213985291195552,100,165.537267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.093143695573345,0.8791584043777929
-19.8597272122024,100,168.594189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.975929601695944,-13.883797610506459
-81.05158302056525,100,171.559243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.48542901135288,-41.56615400921237
30.901358500657693,100,174.618861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17641372884592,11.724944771811774
6.528095724806512,100,177.641355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2223127538998435,3.3057829709066686
98.55001804709107,100,180.702718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.86790883816136,49.68210920892972
-14.108074562330177,100,183.826829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5873197573538818,-11.520754804976296
-40.5118657539228,100,186.79371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.537890795375198,-20.9739749585476
2.598314683724815,100,189.883481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6050301575332262,0.9932845261915891
53.7354810726392,100,192.983767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.328922175540512,28.40655889709869
-93.06579260593793,100,280.558493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.30275033583329,-49.76304227010464
-54.732535381192015,100,283.629609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.10130432088387,-27.631231060308146
1.494835056880277,100,286.670353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.465208356605657,0.029626700274620055
65.82226037816648,100,289.477359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02289434922674,31.79936602893973
