# {"t_start": 1665243745.4106338, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
19.05309546921405,100,8.681184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.768115916599655,7.284979552614393
139.46709091062087,100,11.836432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83814333385536,65.62894757676553
93.0394268158384,100,14.964365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67785681774069,47.36156999809771
-23.89497178762361,100,17.971747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.365739915135737,-10.529231872487873
-50.33364544172605,100,20.879307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.078023447130306,-26.255621994595742
121.81671691997144,100,23.976394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9697737619875,60.84694315798395
72.73235078398632,100,27.037615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.78951038726885,40.942840396717465
0.7579941100713965,100,30.030145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9276372677486315,-2.169643157677235
50.54432641981208,100,33.066633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.145031495088926,27.399294924723158
-7.295885038895131,100,36.151335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.704001131128833,-0.5918839077662976
61.098891958177745,100,165.653405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.423419650368967,34.675472307808775
-62.61572834029809,100,168.709877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.36683272912442,-24.248895611173673
70.10603594212263,100,171.675838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.72570270029741,36.38033324182522
-24.27724967190946,100,174.737559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.85886020773566,-9.418389464173801
47.81312059697598,100,177.761335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09122711643058,24.721893480545397
-27.387024541617038,100,180.819224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.675033253983585,-12.711991287633452
17.97712321393182,100,183.943219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.621003069930836,6.356120144000984
-26.772672548798,100,186.909473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.191378714728454,-13.581293834069543
-8.166990275915156,100,189.999857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1507067746688255,-3.0162835012463307
-45.44914355822112,100,193.100971,0.0,-10.0,0.0,0.0,0.0,-10.0,0.0,-12.821592161945865,-12.62755139627525
76.06903337792284,100,280.674359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65370874303951,36.415324634883326
14.748704827937713,100,283.746313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93077507868679,5.817929749250924
-19.462950060206165,100,286.783948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.261772456463055,-7.20117760374311
-106.72097343606723,100,289.598033,0.0,-5.0,0.0,-5.0,0.0,0.0,0.0,-46.323143922031846,-50.39782951403538
53.902479797722435,100,292.632846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.167079307172365,24.73540049055007
11.688616255684025,100,295.524985,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,16.46938156327364,15.219234692410383
-6.985959907496992,100,298.589166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18628306629525476,-7.172242973792247
114.36362898082186,100,302.014091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.93773817060344,57.42589081021843
-26.84475755188631,100,305.700184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.830571022202012,-16.0141865296843
-32.642347779861595,100,308.314758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.592628765773707,-15.049719014087888
-30.769058650972497,100,403.614766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.083025888300908,-17.686032762671587
-162.67861164819152,100,406.177945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.13419044690718,-81.54442120128432
105.6010726011512,100,408.87278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02539850152392,53.57567409962728
-72.97130817800166,100,411.473396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.28818157305293,-36.683126604948725
36.366115697139946,100,414.163535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.979174006920005,18.386941690219942
28.006768044554903,100,416.789317,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,20.59024757912901,17.416520465425894
131.69464453308717,100,419.474301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1211612767314,67.57348325635577
-92.93968611344124,100,422.088176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.653821167560984,-49.28586494588026
-36.929725289547946,100,424.640937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.1485973285344,-17.781127961013546
48.51001318842244,100,427.201968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.959607928106724,24.550405260315717
-123.2016496527734,100,547.529359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.83441752527071,-66.36723212750269
-128.93641678564762,100,550.099738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.87437886498456,-60.062037920663066
-16.074171100909812,100,552.725591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.633843682098204,-7.440327418811608
43.16389882776346,100,555.366808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.317725346917953,16.846173480845508
-22.34942583112116,100,557.960841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.215367957007881,-14.13405787411328
-36.5495997498181,100,560.394544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.895303420146284,-18.654296329671812
-44.43721784914044,100,563.007627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.138561596063987,-17.298656253076448
87.70475424110813,100,565.570017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.954542500707454,45.75021174040068
-15.431892051843876,100,568.244637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.757372361762226,-0.67451969008165
-65.81150842476885,100,570.825685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.578029669874837,-35.23347875489401
86.29187325755055,100,661.557488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25859615564831,44.03327710190223
-13.728351236427065,100,664.68768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.51169872929591,-2.2166525071311547
22.527695153065046,100,667.733637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.067738400880112,11.459956752184933
51.52626824428788,100,670.780454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1229803105782,22.403287933709674
-25.590362816055503,100,673.761894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.551681438850101,-14.0386813772054
-20.042878630166882,100,676.8503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.576977462870927,-8.465901167295954
1.3616207392310877,100,679.833804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3918895537813802,3.753510293012468
75.15739147342225,100,682.971417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.551741638068286,43.60564983535397
132.10194812038895,100,685.975013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26752428441328,67.83442383597567
-6.375747730662676,100,689.10269,0.0,0.0,-5.0,0.0,0.0,0.0,-5.0,-1.2849430258366028,4.9091952951739275
3.2064393688639043,100,772.923461,0.0,-15.0,0.0,0.0,-15.0,0.0,0.0,19.523807731524453,13.682631637339451
-8.785493075996905,100,775.80061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.295743410840869,-5.489749665156036
21.63079002347166,100,778.73491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943097159373439,14.687692864098224
39.2139211011187,100,781.733851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08307596679287,21.130845134325828
18.945279468589945,100,784.842293,0.0,0.0,-10.0,0.0,-10.0,0.0,0.0,17.646154948961687,21.299124519628254
-20.026873743069906,100,787.979939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.714621991659504,-8.312251751410404
-23.225511323799353,100,790.978934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7517308820961,-13.473780441703255
